Maker, Genmodel,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price
BMW,3 Series,Grey,2008,Saloon,120000,2.0L,Automatic,Diesel,3400
BMW,3 Series,Black,2008,Saloon,102000,2.0L,Manual,Petrol,3495
BMW,3 Series,Black,2008,Coupe,135000,3.0L,Automatic,Diesel,5400
BMW,3 Series,Bronze,2007,Convertible,114317,2.0L,Manual,Petrol,4795
BMW,3 Series,Silver,2007,Saloon,63000,2.0L,Manual,Petrol,2795
BMW,3 Series,Blue,2003,Convertible,9395,3.0L,Manual,Petrol,14995
BMW,3 Series,Blue,2008,Convertible,65000,3.0L,Automatic,Petrol,8995
BMW,3 Series,Red,2007,Convertible,44222,3.0L,Automatic,Petrol,12995
BMW,3 Series,Bronze,2008,Saloon,130000,2.0L,Manual,Diesel,3575
BMW,3 Series,Silver,2005,Convertible,105000,3.0L,Automatic,Petrol,3295
BMW,3 Series,Black,2008,Coupe,162000,2.0L,Manual,Diesel,4290
BMW,3 Series,Silver,2002,Hatchback,112000,2.0L,Manual,Petrol,795
BMW,3 Series,Silver,2005,Convertible,112418,3.0L,Manual,Petrol,4250
BMW,3 Series,Grey,2008,Convertible,76280,3.0L,Automatic,Petrol,8790
BMW,3 Series,Blue,2008,Coupe,86100,3.0L,Automatic,Diesel,10595
BMW,3 Series,Black,2008,Saloon,110000,2.0L,Manual,Diesel,4000
BMW,3 Series,Grey,2005,Coupe,178000,3.0L,Manual,Diesel,2295
BMW,3 Series,Blue,2008,Saloon,52000,3.0L,Manual,Petrol,8450
BMW,3 Series,Blue,2008,Saloon,123649,2.0L,Manual,Diesel,3995
BMW,3 Series,White,2008,Coupe,35000,2.0L,Manual,Petrol,8495
BMW,3 Series,White,2006,Saloon,107121,2.0L,Manual,Petrol,2295
BMW,3 Series,Red,2008,Coupe,120000,2.0L,Manual,Petrol,4200
BMW,3 Series,Silver,2001,Saloon,130692,1.9L,Manual,Petrol,850
BMW,3 Series,Grey,2006,Estate,240399,2.0L,Manual,Diesel,1250
BMW,3 Series,Black,2008,Saloon,64000,2.0L,Manual,Petrol,3795
BMW,3 Series,Silver,2008,Estate,104000,2.0L,Automatic,Diesel,4495
BMW,3 Series,Silver,2008,Saloon,102000,2.0L,Manual,Petrol,3280
BMW,3 Series,Black,2008,Saloon,98453,2.0L,Manual,Diesel,4200
BMW,3 Series,Grey,2008,Estate,144100,2.0L,Automatic,Diesel,3350
BMW,3 Series,Blue,2008,Saloon,47600,3.0L,Automatic,Petrol,9200
BMW,3 Series,Silver,2006,Coupe,78808,2.5L,Manual,Petrol,4990
BMW,3 Series,White,2008,Estate,87000,2.0L,Automatic,Petrol,4695
BMW,3 Series,Blue,2006,Estate,140000,2.0L,Manual,Petrol,2200
BMW,3 Series,Grey,2008,Coupe,79900,3.0L,Automatic,Petrol,6500
BMW,3 Series,Grey,2005,Saloon,96000,2.0L,Automatic,Diesel,4395
BMW,3 Series,Black,2008,Saloon,104232,3.0L,Automatic,Diesel,5500
BMW,3 Series,White,2008,Coupe,98000,3.0L,Automatic,Diesel,9985
BMW,3 Series,Silver,2007,Saloon,110000,2.0L,Manual,Diesel,3500
BMW,3 Series,White,2008,Saloon,54000,2.5L,Automatic,Petrol,7000
BMW,3 Series,Black,2008,Saloon,91149,2.0L,Manual,Diesel,3750
BMW,3 Series,,2002,Saloon,82679,2.0L,Manual,Petrol,895
BMW,3 Series,Blue,2008,Convertible,65410,3.0L,Manual,Petrol,7495
BMW,3 Series,Blue,2001,Estate,136000,1.9L,Manual,Petrol,750
BMW,3 Series,Silver,2005,Coupe,88000,2.0L,Manual,Diesel,3485
BMW,3 Series,Silver,2005,Convertible,147000,2.2L,Manual,Petrol,3000
BMW,3 Series,Blue,2001,Saloon,104000,3.0L,Manual,Petrol,1650
BMW,3 Series,Black,2008,Coupe,95242,2.0L,Manual,Petrol,4850
BMW,3 Series,Black,2007,Saloon,100000,2.0L,Manual,Diesel,4000
BMW,3 Series,Silver,2001,Saloon,137000,2.0L,Manual,Petrol,695
BMW,3 Series,Blue,2007,Estate,132000,2.0L,Manual,Diesel,2800
BMW,3 Series,Grey,2008,Convertible,110000,2.0L,Manual,Diesel,6395
BMW,3 Series,Silver,2007,Estate,145000,2.0L,Manual,Petrol,2300
BMW,3 Series,Black,2002,Coupe,104000,3.0L,Automatic,Petrol,1995
BMW,3 Series,Black,2005,Saloon,83500,2.0L,Manual,Petrol,1650
BMW,3 Series,Grey,2008,Coupe,33000,3.0L,Automatic,Petrol,8995
BMW,3 Series,Grey,2008,Coupe,119600,3.0L,Automatic,Diesel,6400
BMW,3 Series,Black,2008,Convertible,75503,3.0L,Automatic,Diesel,8290
BMW,3 Series,Silver,2008,Saloon,116000,2.0L,Manual,Petrol,2700
BMW,3 Series,Silver,2008,Saloon,77000,2.0L,Manual,Petrol,4295
BMW,3 Series,Silver,2008,Coupe,65000,2.0L,Manual,Diesel,8250
BMW,3 Series,Black,2008,Saloon,72799,2.0L,Manual,Diesel,6295
BMW,3 Series,Black,2008,Coupe,45000,2.0L,Manual,Petrol,5000
BMW,3 Series,Black,2008,Saloon,147428,2.0L,Manual,Diesel,2995
BMW,3 Series,Silver,2008,Saloon,112788,2.0L,Manual,Diesel,3990
BMW,3 Series,Black,2006,Saloon,110000,2.0L,Manual,Petrol,1975
BMW,3 Series,Silver,2008,Saloon,87000,2.0L,Manual,Petrol,3750
BMW,3 Series,Bronze,2008,Saloon,110300,2.0L,Manual,Petrol,3772
BMW,3 Series,Silver,2008,Coupe,118013,3.0L,Automatic,Petrol,5750
BMW,3 Series,Silver,2006,Coupe,89000,2.0L,Manual,Petrol,1795
BMW,3 Series,White,2006,Estate,69000,2.5L,Automatic,Petrol,4995
BMW,3 Series,Silver,2008,Saloon,99000,2.0L,Manual,Petrol,2450
BMW,3 Series,Silver,2005,Saloon,101000,2.0L,Manual,Diesel,3000
BMW,3 Series,Black,2006,Saloon,144000,2.0L,Manual,Petrol,1095
BMW,3 Series,Silver,2008,Saloon,100000,2.0L,Automatic,Diesel,4975
BMW,3 Series,Silver,2008,Saloon,83200,2.0L,Automatic,Diesel,5200
BMW,3 Series,Blue,2001,Convertible,12500,3.0L,Manual,Petrol,12750
BMW,3 Series,Silver,2008,Saloon,118000,3.0L,Automatic,Diesel,5999
BMW,3 Series,Black,2008,Coupe,114000,2.0L,Automatic,Diesel,4990
BMW,3 Series,Silver,2007,Estate,99000,2.0L,Manual,Petrol,2775
BMW,3 Series,Red,2008,Saloon,87000,3.0L,Manual,Petrol,4550
BMW,3 Series,Blue,2001,Coupe,110000,3.0L,Manual,Petrol,2490
BMW,3 Series,Black,2008,Estate,93557,2.0L,Manual,Petrol,4389
BMW,3 Series,Red,2007,Estate,90000,3.0L,Automatic,Diesel,5495
BMW,3 Series,Silver,2008,Coupe,65220,2.0L,Manual,Petrol,5700
BMW,3 Series,Black,2002,Convertible,142000,3.0L,Automatic,Petrol,1295
BMW,3 Series,Blue,2008,Coupe,77123,2.0L,Manual,Diesel,5752
BMW,3 Series,Silver,2005,Saloon,120000,3.0L,Manual,Diesel,2895
BMW,3 Series,Blue,2008,Saloon,104000,3.0L,Automatic,Diesel,4990
BMW,3 Series,Blue,2008,Convertible,65714,3.0L,Manual,Petrol,6990
BMW,3 Series,Blue,2001,Coupe,107000,3.0L,Automatic,Petrol,2550
BMW,3 Series,Green,2001,Saloon,130000,2.5L,Manual,Petrol,995
BMW,3 Series,Blue,2001,Saloon,82791,1.9L,Manual,Petrol,790
BMW,3 Series,Black,2008,Coupe,138000,3.0L,Automatic,Diesel,5499
BMW,3 Series,Silver,2001,Convertible,110000,2.5L,Manual,Petrol,1625
BMW,3 Series,Blue,2008,Saloon,82111,2.0L,Manual,Diesel,5047
BMW,3 Series,White,2001,Convertible,57990,2.0L,Manual,Petrol,8990
BMW,3 Series,Black,2008,Estate,107359,2.0L,Manual,Diesel,3995
BMW,3 Series,Grey,2008,Convertible,80000,3.0L,Automatic,Diesel,7850
BMW,3 Series,Blue,2008,Estate,114000,2.0L,Manual,Petrol,1400
BMW,3 Series,Silver,2003,Saloon,80457,2.5L,Automatic,Petrol,1995
BMW,3 Series,,2008,Saloon,83700,2.0L,Automatic,Diesel,6470
BMW,3 Series,Bronze,2007,Convertible,77500,3.0L,Automatic,Petrol,4750
BMW,3 Series,Black,2008,Saloon,95000,2.0L,Manual,Petrol,3495
BMW,3 Series,Black,2008,Saloon,108558,2.0L,Manual,Petrol,3995
BMW,3 Series,Red,2008,Convertible,45000,2.0L,Automatic,Petrol,9995
BMW,3 Series,White,2008,Coupe,87300,2.0L,Manual,Petrol,5900
BMW,3 Series,Black,2008,Saloon,149000,2.0L,Automatic,Diesel,2990
BMW,3 Series,Silver,2008,Coupe,80000,2.0L,Manual,Petrol,5995
BMW,3 Series,Blue,2008,Estate,128733,2.0L,Manual,Diesel,3995
BMW,3 Series,Black,2008,Saloon,130000,2.0L,Manual,Diesel,4490
BMW,3 Series,Blue,2008,Saloon,105637,2.0L,Manual,Diesel,3495
BMW,3 Series,Green,2006,Saloon,132988,2.0L,Manual,Diesel,2500
BMW,3 Series,Silver,2005,Convertible,109000,3.0L,Manual,Diesel,3796
BMW,3 Series,Silver,2008,Coupe,149000,3.0L,Automatic,Diesel,3995
BMW,3 Series,Grey,2008,Coupe,72000,2.0L,Manual,Petrol,5495
BMW,3 Series,Silver,2007,Saloon,114000,2.0L,Manual,Diesel,2599
BMW,3 Series,Blue,2001,Convertible,108000,2.2L,Automatic,Petrol,2450
BMW,3 Series,Black,2008,Saloon,65000,2.0L,Manual,Petrol,6790
BMW,3 Series,Red,2006,Convertible,61000,2.0L,Manual,Petrol,4995
BMW,3 Series,Blue,2001,Coupe,125000,2.2L,Automatic,Petrol,999
BMW,3 Series,Gold,2008,Convertible,23000,2.0L,Manual,Petrol,8550
BMW,3 Series,Red,2005,Coupe,130000,3.0L,Manual,Diesel,3500
BMW,3 Series,Silver,2008,Saloon,139813,2.0L,Manual,Diesel,3195
BMW,3 Series,Blue,2003,Coupe,141000,2.0L,Manual,Petrol,999
BMW,3 Series,Blue,2008,Coupe,125000,3.0L,Manual,Petrol,4949
BMW,3 Series,Black,2008,Estate,128073,2.0L,Manual,Diesel,4290
BMW,3 Series,Black,2008,Saloon,100000,2.0L,Manual,Diesel,3490
BMW,3 Series,Red,2007,Convertible,70112,2.0L,Automatic,Petrol,7995
BMW,3 Series,Black,2008,Convertible,107741,2.0L,Manual,Petrol,4995
BMW,3 Series,Silver,2008,Estate,138000,2.0L,Manual,Diesel,4650
BMW,3 Series,Silver,2008,Estate,134000,2.0L,Manual,Diesel,2995
BMW,3 Series,Red,2007,Coupe,105000,2.0L,Manual,Diesel,6750
BMW,3 Series,Silver,2008,Saloon,76000,3.0L,Manual,Diesel,5650
BMW,3 Series,Silver,2001,Convertible,96000,3.0L,Automatic,Petrol,2390
BMW,3 Series,Red,2008,Estate,113000,3.0L,Manual,Diesel,4999
BMW,3 Series,Silver,2001,Convertible,60366,3.0L,Manual,Petrol,2800
BMW,3 Series,Silver,2005,Estate,88000,3.0L,Manual,Petrol,4450
BMW,3 Series,Blue,2008,Estate,141000,3.0L,Automatic,Diesel,5900
BMW,3 Series,Silver,2001,Coupe,135000,2.5L,Manual,Petrol,1595
BMW,3 Series,Blue,2008,Saloon,100455,2.0L,Manual,Diesel,4770
BMW,3 Series,Silver,2008,Estate,152000,2.0L,Manual,Diesel,2490
BMW,3 Series,Red,2006,Saloon,92000,3.0L,Manual,Petrol,4995
BMW,3 Series,Black,2008,Coupe,120000,2.0L,Manual,Petrol,3995
BMW,3 Series,Blue,2001,Coupe,135000,3.0L,Automatic,Petrol,1050
BMW,3 Series,Black,2008,Saloon,99000,2.0L,Automatic,Petrol,3999
BMW,3 Series,Blue,2001,Convertible,100500,2.2L,Manual,Petrol,995
BMW,3 Series,Green,2001,Hatchback,76000,2.5L,Manual,Petrol,950
BMW,3 Series,Bronze,2007,Convertible,125000,3.0L,Automatic,Petrol,5950
BMW,3 Series,White,2008,Convertible,60000,3.0L,Automatic,Petrol,13495
BMW,3 Series,Black,2008,Saloon,107390,2.0L,Manual,Diesel,3450
BMW,3 Series,Silver,2001,Saloon,133000,2.2L,Automatic,Petrol,1295
BMW,3 Series,Silver,2008,Coupe,88220,3.0L,Automatic,Petrol,7495
BMW,3 Series,Blue,2005,Estate,161500,2.0L,Manual,Diesel,2145
BMW,3 Series,Silver,2003,Convertible,119000,2.2L,Automatic,Petrol,2395
BMW,3 Series,Silver,2008,Estate,121000,2.0L,Manual,Petrol,2500
BMW,3 Series,Blue,2008,Saloon,136467,2.0L,Manual,Diesel,3800
BMW,3 Series,Silver,2007,Saloon,90350,2.0L,Manual,Petrol,3750
BMW,3 Series,White,2008,Coupe,122561,2.0L,Manual,Petrol,5995
BMW,3 Series,Silver,2008,Saloon,129000,2.0L,Manual,Diesel,2395
BMW,3 Series,Green,2006,Estate,130000,3.0L,Automatic,Diesel,4100
BMW,3 Series,Silver,2003,Saloon,110000,3.0L,Automatic,Petrol,2490
BMW,3 Series,Silver,2005,Convertible,42000,2.0L,Manual,Diesel,4999
BMW,3 Series,Blue,2008,Convertible,49000,3.0L,Manual,Petrol,7490
BMW,3 Series,Blue,2001,Saloon,175000,1.9L,Manual,Petrol,795
BMW,3 Series,Blue,2008,Coupe,96800,3.0L,Automatic,Diesel,8489
BMW,3 Series,Blue,2008,Estate,126206,2.0L,Manual,Diesel,4995
BMW,3 Series,Silver,2005,Convertible,130000,3.0L,Automatic,Petrol,4000
BMW,3 Series,Grey,2008,Saloon,158000,2.0L,Manual,Diesel,2950
BMW,3 Series,Grey,2008,Coupe,82000,2.0L,Manual,Petrol,6600
BMW,3 Series,Silver,2001,Estate,86000,2.5L,Automatic,Petrol,2499
BMW,3 Series,Black,2008,Saloon,85000,2.0L,Manual,Petrol,4790
BMW,3 Series,Blue,2001,Coupe,106735,3.0L,Automatic,Petrol,1600
BMW,3 Series,Orange,2002,Hatchback,168000,2.0L,Manual,Diesel,730
BMW,3 Series,Silver,2007,Coupe,96500,2.0L,Manual,Petrol,3495
BMW,3 Series,Grey,2006,Saloon,158000,2.0L,Manual,Diesel,1890
BMW,3 Series,Silver,2001,Estate,183000,2.9L,Automatic,Diesel,1495
BMW,3 Series,,2007,Saloon,91000,2.0L,Manual,Diesel,3490
BMW,3 Series,Black,2005,Coupe,206000,3.0L,Manual,Diesel,1690
BMW,3 Series,Silver,2008,Coupe,86749,3.0L,Manual,Petrol,6400
BMW,3 Series,Silver,2001,Coupe,118200,3.0L,Manual,Petrol,600
BMW,3 Series,Silver,2001,Saloon,82500,3.0L,Automatic,Petrol,1149
BMW,3 Series,Black,2001,Coupe,73000,2.5L,Automatic,Petrol,2995
BMW,3 Series,Grey,2008,Saloon,76000,2.0L,Automatic,Diesel,5495
BMW,3 Series,Red,2007,Estate,89826,2.0L,Automatic,Petrol,3495
BMW,3 Series,Bronze,2007,Convertible,119000,2.0L,Automatic,Petrol,5600
BMW,3 Series,Blue,2005,Saloon,121132,2.0L,Manual,Diesel,2050
BMW,3 Series,Blue,2008,Saloon,81000,2.0L,Manual,Petrol,5295
BMW,3 Series,Green,2006,Saloon,135000,2.0L,Manual,Diesel,995
BMW,3 Series,Silver,2008,Saloon,98000,2.0L,Automatic,Diesel,4299
BMW,3 Series,Blue,2008,Estate,112000,2.0L,Manual,Diesel,4695
BMW,3 Series,Silver,2005,Saloon,84000,3.0L,Automatic,Petrol,3500
BMW,3 Series,Bronze,2007,Convertible,92000,3.0L,Manual,Petrol,6000
BMW,3 Series,Grey,2002,Convertible,68000,3.0L,Automatic,Petrol,3695
BMW,3 Series,Red,2008,Saloon,100400,2.0L,Manual,Petrol,2695
BMW,3 Series,,2006,Estate,40000,3.0L,Automatic,Diesel,7500
BMW,3 Series,Silver,2005,Convertible,75739,2.0L,Manual,Diesel,5495
BMW,3 Series,Grey,2008,Convertible,99756,3.0L,Automatic,Diesel,6995
BMW,3 Series,Black,2008,Coupe,103000,3.0L,Automatic,Petrol,4900
BMW,3 Series,Silver,2008,Saloon,76000,2.0L,Manual,Petrol,3795
BMW,3 Series,Black,2007,Saloon,91000,2.0L,Manual,Petrol,3000
BMW,3 Series,Silver,2007,Saloon,125000,2.0L,Manual,Diesel,3295
BMW,3 Series,Grey,2003,Hatchback,198000,2.0L,Automatic,Diesel,1000
BMW,3 Series,Silver,2007,Saloon,110100,2.0L,Manual,Diesel,2595
BMW,3 Series,Silver,2007,Saloon,100184,2.0L,Automatic,Diesel,3790
BMW,3 Series,White,2008,Convertible,68000,2.0L,Automatic,Diesel,9000
BMW,3 Series,Blue,2001,Convertible,109000,3.0L,Manual,Petrol,3995
BMW,3 Series,Red,2007,Convertible,79000,2.0L,Automatic,Petrol,6800
BMW,3 Series,Blue,2008,Saloon,160000,2.0L,Manual,Diesel,2995
BMW,3 Series,Black,2008,Coupe,151000,3.0L,Automatic,Diesel,3995
BMW,3 Series,Silver,2005,Saloon,77000,2.0L,Automatic,Petrol,3250
BMW,3 Series,White,2006,Estate,58408,2.0L,Automatic,Petrol,6000
BMW,3 Series,Silver,2008,Saloon,79600,2.0L,Manual,Petrol,5500
BMW,3 Series,Red,2008,Coupe,132400,2.0L,Manual,Diesel,4921
BMW,3 Series,Silver,2008,Coupe,99000,2.0L,Manual,Petrol,4195
BMW,3 Series,Silver,2008,Saloon,127000,2.0L,Manual,Diesel,2995
BMW,3 Series,Silver,2006,Estate,160000,2.0L,Manual,Diesel,2170
BMW,3 Series,Silver,2005,Convertible,61500,2.0L,Manual,Diesel,4788
BMW,3 Series,Silver,2003,Convertible,101000,2.2L,Manual,Petrol,2000
BMW,3 Series,Silver,2001,Convertible,117000,3.0L,Manual,Petrol,1690
BMW,3 Series,Black,2001,Saloon,145000,2.5L,Manual,Petrol,950
BMW,3 Series,Black,2007,Estate,149000,2.0L,Manual,Diesel,3095
BMW,3 Series,Silver,2001,Coupe,92265,3.0L,Manual,Petrol,3500
BMW,3 Series,Beige,2008,Convertible,81796,3.0L,Automatic,Petrol,7000
BMW,3 Series,Silver,2003,Saloon,104800,2.2L,Manual,Petrol,2200
BMW,3 Series,Black,2007,Estate,140000,2.0L,Manual,Diesel,3000
BMW,3 Series,Grey,2005,Coupe,120000,2.0L,Manual,Diesel,1895
BMW,3 Series,Grey,2008,Saloon,100000,2.0L,Automatic,Petrol,2850
BMW,3 Series,Blue,2008,Convertible,38485,2.0L,Manual,Diesel,8600
BMW,3 Series,White,2007,Saloon,130212,2.0L,Manual,Diesel,2549
BMW,3 Series,Red,2006,Estate,139000,2.5L,Automatic,Petrol,3995
BMW,3 Series,Silver,2008,Saloon,100000,2.0L,Automatic,Diesel,5495
BMW,3 Series,Grey,2008,Convertible,44151,3.0L,Automatic,Petrol,8495
BMW,3 Series,Silver,2003,Coupe,119473,2.2L,Manual,Petrol,1995
BMW,3 Series,Grey,2008,Convertible,63000,3.0L,Automatic,Petrol,8700
BMW,3 Series,,2003,Coupe,58000,3.0L,Automatic,Petrol,6499
BMW,3 Series,Grey,2001,Saloon,86000,2.5L,Manual,Petrol,1795
BMW,3 Series,Blue,2008,Saloon,104000,2.0L,Manual,Petrol,4990
BMW,3 Series,Silver,2008,Saloon,78500,2.0L,Manual,Petrol,5250
BMW,3 Series,Grey,2001,Estate,163175,2.5L,Manual,Petrol,1495
BMW,3 Series,Silver,2001,Saloon,116499,1.9L,Manual,Petrol,1375
BMW,3 Series,Black,2003,Hatchback,122000,2.0L,Manual,Petrol,1043
BMW,3 Series,Bronze,2008,Saloon,116249,2.0L,Manual,Diesel,4595
BMW,3 Series,Blue,2008,Saloon,54000,2.0L,Automatic,Petrol,5995
BMW,3 Series,Black,2005,Saloon,64228,2.0L,Manual,Petrol,1790
BMW,3 Series,Black,2008,Coupe,140000,2.0L,Manual,Diesel,4600
BMW,3 Series,Blue,2001,Convertible,110408,2.2L,Manual,Petrol,990
BMW,3 Series,Black,2008,Estate,120100,2.0L,Manual,Petrol,3700
BMW,3 Series,Silver,2001,Coupe,88000,2.2L,Automatic,Petrol,880
BMW,3 Series,Grey,2008,Saloon,132100,2.0L,Manual,Diesel,2895
BMW,3 Series,White,2008,Saloon,98000,2.0L,Manual,Petrol,4350
BMW,3 Series,Blue,2005,Convertible,145000,2.0L,Manual,Diesel,2000
BMW,3 Series,Black,2008,Saloon,89132,2.0L,Manual,Petrol,4000
BMW,3 Series,Grey,2006,Saloon,163000,2.0L,Manual,Diesel,1799
BMW,3 Series,Silver,2005,Convertible,45000,2.5L,Automatic,Petrol,6980
BMW,3 Series,Silver,2006,Estate,49000,2.0L,Manual,Diesel,5500
BMW,3 Series,Red,2007,Convertible,68000,2.0L,Automatic,Petrol,7995
BMW,3 Series,Grey,2003,Coupe,105411,2.0L,Manual,Petrol,1275
BMW,3 Series,Grey,2006,Saloon,110000,2.0L,Manual,Petrol,1599
BMW,3 Series,Red,2008,Estate,126200,2.0L,Automatic,Diesel,3995
BMW,3 Series,Blue,2003,Saloon,62000,1.8L,Automatic,Petrol,998
BMW,3 Series,Bronze,2008,Saloon,53933,2.0L,Manual,Petrol,5391
BMW,3 Series,Blue,2001,Coupe,109000,2.5L,Automatic,Petrol,1999
BMW,3 Series,Silver,2008,Coupe,84000,2.0L,Manual,Diesel,5995
BMW,3 Series,White,2008,Coupe,128000,3.0L,Manual,Petrol,5500
BMW,3 Series,Black,2008,Estate,134000,2.0L,Manual,Petrol,3000
BMW,3 Series,Silver,2008,Coupe,87908,2.0L,Manual,Petrol,4580
BMW,3 Series,Red,2008,Convertible,143000,3.0L,Manual,Diesel,4480
BMW,3 Series,White,2006,Estate,132000,3.0L,Automatic,Diesel,3250
BMW,3 Series,Black,2008,Saloon,129400,2.0L,Manual,Diesel,3249
BMW,3 Series,Black,2005,Estate,141000,2.0L,Manual,Diesel,950
BMW,3 Series,Black,2001,Coupe,27000,2.0L,Automatic,Petrol,3750
BMW,3 Series,Blue,2001,Coupe,91000,2.5L,Automatic,Petrol,1695
BMW,3 Series,Silver,2001,Saloon,122000,1.9L,Manual,Petrol,699
BMW,3 Series,,2007,Saloon,14000,2.0L,Automatic,Petrol,7795
BMW,3 Series,Silver,2005,Convertible,54100,3.0L,Automatic,Petrol,5995
BMW,3 Series,Black,2008,Coupe,120000,3.0L,Automatic,Petrol,3900
BMW,3 Series,Black,2002,Estate,110000,3.0L,Automatic,Petrol,1975
BMW,3 Series,Blue,2007,Estate,148000,2.0L,Automatic,Diesel,2200
BMW,3 Series,Silver,2005,Convertible,103000,2.0L,Manual,Petrol,3240
BMW,3 Series,Black,2006,Estate,140000,2.0L,Manual,Petrol,1000
BMW,3 Series,Silver,2007,Saloon,116119,2.0L,Manual,Diesel,2480
BMW,3 Series,Green,2007,Estate,122000,2.0L,Automatic,Petrol,2800
BMW,3 Series,Silver,2008,Saloon,116000,2.0L,Automatic,Petrol,2995
BMW,3 Series,Blue,2001,Saloon,124000,3.0L,Manual,Petrol,1650
BMW,3 Series,Blue,2007,Saloon,155000,2.0L,Manual,Diesel,2100
BMW,3 Series,Black,2008,Saloon,143000,2.0L,Manual,Petrol,4050
BMW,3 Series,Red,2001,Coupe,59000,3.0L,Manual,Petrol,7000
BMW,3 Series,Blue,2008,Saloon,82871,2.0L,Manual,Diesel,3990
BMW,3 Series,,2007,Coupe,94336,3.0L,Automatic,Diesel,7994
BMW,3 Series,Blue,2008,Saloon,78000,2.0L,Manual,Petrol,4750
BMW,3 Series,Silver,2008,Coupe,69099,2.0L,Manual,Petrol,5995
BMW,3 Series,Bronze,2005,Convertible,115034,2.0L,Manual,Diesel,4500
BMW,3 Series,Black,2008,Estate,148897,2.0L,Manual,Diesel,4250
BMW,3 Series,Silver,2005,Convertible,104000,2.5L,Automatic,Petrol,3200
BMW,3 Series,Black,2006,Saloon,135000,2.0L,Manual,Petrol,1790
BMW,3 Series,White,2008,Convertible,70000,2.0L,Manual,Diesel,8490
BMW,3 Series,Black,2003,Coupe,110400,2.5L,Automatic,Petrol,2795
BMW,3 Series,Silver,2007,Saloon,100000,2.0L,Manual,Petrol,2995
BMW,3 Series,Blue,2007,Saloon,130000,2.0L,Manual,Diesel,2795
BMW,3 Series,Black,2007,Estate,110000,2.0L,Manual,Petrol,3195
BMW,3 Series,Blue,2007,Saloon,65000,2.0L,Manual,Diesel,6450
BMW,3 Series,Black,2008,Saloon,80000,3.0L,Automatic,Petrol,6500
BMW,3 Series,Black,2008,Coupe,81000,3.0L,Automatic,Diesel,7995
BMW,3 Series,Black,2008,Convertible,102000,2.0L,Manual,Diesel,6350
BMW,3 Series,Black,2008,Coupe,129000,3.0L,Automatic,Petrol,4945
BMW,3 Series,Black,2008,Coupe,67000,2.0L,Manual,Petrol,4000
BMW,3 Series,Silver,2008,Estate,154000,2.0L,Manual,Diesel,3050
BMW,3 Series,Green,2003,Convertible,69000,2.2L,Automatic,Petrol,2995
BMW,3 Series,Grey,2001,Saloon,75000,1.9L,Manual,Petrol,1050
BMW,3 Series,Black,2008,Estate,67000,3.0L,Automatic,Diesel,8400
BMW,3 Series,Silver,2003,Convertible,140750,2.0L,Manual,Petrol,2000
BMW,3 Series,Black,2003,Coupe,91000,2.0L,Automatic,Petrol,2000
BMW,3 Series,Green,2007,Saloon,165931,3.0L,Automatic,Diesel,3495
BMW,3 Series,Black,2008,Saloon,150000,2.0L,Manual,Diesel,3795
BMW,3 Series,Blue,2007,Saloon,159011,2.0L,Manual,Diesel,2200
BMW,3 Series,Blue,2001,Saloon,118000,2.5L,Manual,Petrol,1950
BMW,3 Series,Black,2008,Saloon,120000,2.0L,Manual,Diesel,3780
BMW,3 Series,Red,2008,Estate,113000,2.0L,Manual,Diesel,4195
BMW,3 Series,Green,2007,Estate,117747,2.0L,Automatic,Diesel,4495
BMW,3 Series,Silver,2008,Coupe,111000,2.0L,Manual,Petrol,4195
BMW,3 Series,Red,2008,Coupe,75073,2.0L,Manual,Petrol,6500
BMW,3 Series,Green,2003,Hatchback,112000,1.8L,Manual,Petrol,995
BMW,3 Series,Silver,2005,Convertible,59000,2.5L,Automatic,Petrol,5991
BMW,3 Series,Black,2008,Coupe,133000,2.0L,Manual,Diesel,5495
BMW,3 Series,Blue,2008,Saloon,120000,2.0L,Automatic,Petrol,3999
BMW,3 Series,Blue,2001,Saloon,160000,2.0L,Manual,Diesel,850
BMW,3 Series,Black,2006,Convertible,99000,3.0L,Manual,Diesel,4990
BMW,3 Series,,2001,Coupe,117000,2.5L,Automatic,Petrol,1195
BMW,3 Series,Silver,2001,Convertible,119500,3.0L,Automatic,Petrol,2999
BMW,3 Series,Blue,2006,Saloon,100912,2.0L,Manual,Petrol,1995
BMW,3 Series,Silver,2001,Estate,133000,3.0L,Automatic,Petrol,2990
BMW,3 Series,Silver,2008,Saloon,76000,2.0L,Manual,Petrol,4425
BMW,3 Series,Blue,2008,Coupe,77000,3.0L,Automatic,Petrol,9000
BMW,3 Series,Silver,2007,Saloon,135000,2.0L,Manual,Diesel,2950
BMW,3 Series,Grey,2006,Estate,173000,2.0L,Manual,Diesel,1250
BMW,3 Series,Silver,2008,Coupe,113221,3.0L,Manual,Petrol,3495
BMW,3 Series,Blue,2005,Hatchback,88700,1.8L,Manual,Petrol,1000
BMW,3 Series,Grey,2005,Coupe,104600,3.0L,Automatic,Petrol,3995
BMW,3 Series,Silver,2007,Saloon,79000,2.0L,Automatic,Diesel,4984
BMW,3 Series,Silver,2005,Coupe,98000,3.0L,Automatic,Petrol,5995
BMW,3 Series,Black,2001,Saloon,85000,2.9L,Automatic,Diesel,2995
BMW,3 Series,Red,2008,Coupe,78465,2.0L,Manual,Diesel,4200
